É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2016/12/28 10:23:36

,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ
2016/11/18 17:00:00,,0,1,0,1,8,1,1015.7,8,1,3.3,8,ìåñkìå,8,1,16.8,8,1,,0,1,0,1,8,1,1011.6,8,1,2.1,8,ñkñkìå,8,1,17.9,8,1,,0,1,0,1,8,1,1017.6,8,1,2.3,8,ìåñkìå,8,1,17.8,8,1
2016/11/18 18:00:00,,0,1,0,1,8,1,1016.1,8,1,1.7,8,ñk,8,1,15.3,8,1,8,8,1,0,1,8,1,1011.7,8,1,2.2,8,ñkñkìå,8,1,16.7,8,1,,0,1,0,1,8,1,1017.7,8,1,5.1,8,ñkìå,8,1,17.8,8,1
2016/11/18 19:00:00,,0,1,0,1,8,1,1016.1,8,1,1.9,8,ñk,8,1,14.9,8,1,,0,1,0,1,8,1,1011.5,8,1,3.0,8,ñkñkìå,8,1,15.9,8,1,,0,1,0,1,8,1,1017.6,8,1,6.9,8,ñkìå,8,1,17.5,8,1
2016/11/18 20:00:00,,0,1,0,1,8,1,1015.6,8,1,2.4,8,ñkñkìå,8,1,15.0,8,1,,0,1,0,1,8,1,1011.2,8,1,2.9,8,ñkñkìå,8,1,15.7,8,1,,0,1,0,1,8,1,1017.0,8,1,8.8,8,ñkìå,8,1,17.2,8,1
2016/11/18 21:00:00,10-,8,1,0,1,8,1,1015.1,8,1,0.9,8,ñk,8,1,15.1,8,1,10-,8,1,0,1,8,1,1010.6,8,1,2.9,8,ñkñkìå,8,1,15.7,8,1,10,8,1,0,1,8,1,1016.7,8,1,9.3,8,ñkìå,8,1,16.8,8,1
2016/11/18 22:00:00,,0,1,0,1,8,1,1014.8,8,1,1.4,8,ñkìå,8,1,15.4,8,1,,0,1,0.0,0,8,1,1010.5,8,1,2.6,8,ñkñkìå,8,1,15.7,8,1,,0,1,0.0,0,8,1,1016.7,8,1,7.1,8,ñkìå,8,1,16.5,8,1
2016/11/18 23:00:00,,0,1,0.0,0,8,1,1014.3,8,1,1.6,8,ñkñkìå,8,1,15.0,8,1,,0,1,0.0,0,8,1,1009.8,8,1,3.4,8,ñkñkìå,8,1,15.6,8,1,,0,1,0.0,0,8,1,1015.5,8,1,7.8,8,ñkìå,8,1,16.2,8,1
2016/11/19 00:00:00,,0,1,0.0,0,8,1,1013.6,8,1,2.2,8,ñkñkìå,8,1,15.0,8,1,,0,1,0.0,0,8,1,1009.6,8,1,3.6,8,ñkñkìå,8,1,15.6,8,1,,0,1,0.0,0,8,1,1015.1,8,1,7.8,8,ñkìå,8,1,16.6,8,1
2016/11/19 1:00:00,,0,1,0.0,0,8,1,1013.0,8,1,0.8,8,ñkìå,8,1,14.9,8,1,,0,1,0.0,0,8,1,1008.5,8,1,3.2,8,ñkìå,8,1,15.1,8,1,,0,1,0.0,0,8,1,1014.5,8,1,9.5,8,ñkìå,8,1,16.2,8,1
2016/11/19 2:00:00,,0,1,1.0,0,8,1,1012.2,8,1,2.1,8,ìå,8,1,15.0,8,1,,0,1,0.5,0,8,1,1007.9,8,1,2.7,8,ñkñkìå,8,1,14.6,8,1,,0,1,0.5,0,8,1,1014.0,8,1,8.4,8,ñkìå,8,1,15.9,8,1
2016/11/19 3:00:00,10,8,1,2.0,0,8,1,1011.1,8,1,2.4,8,ìåñkìå,8,1,14.5,8,1,10,8,1,2.0,0,8,1,1006.7,8,1,2.0,8,ñkñkìå,8,1,14.2,8,1,10,8,1,2.0,0,8,1,1012.3,8,1,10.2,8,ñkìå,8,1,15.2,8,1
2016/11/19 4:00:00,,0,1,1.0,0,8,1,1009.9,8,1,1.2,8,ìå,8,1,14.6,8,1,,0,1,1.5,0,8,1,1006.0,8,1,1.4,8,ñkñkìå,8,1,14.1,8,1,,0,1,1.0,0,8,1,1012.1,8,1,8.2,8,ìåñkìå,8,1,15.0,8,1
2016/11/19 5:00:00,,0,1,0.0,0,8,1,1009.9,8,1,1.0,8,ñkêº,8,1,14.3,8,1,,0,1,0.0,0,8,1,1005.6,8,1,1.8,8,ñk,8,1,13.9,8,1,,0,1,1.0,0,8,1,1011.3,8,1,5.8,8,ìåñkìå,8,1,15.2,8,1
2016/11/19 6:00:00,,0,1,0.0,0,8,1,1008.5,8,1,1.5,8,êº,8,1,14.0,8,1,10-,8,1,0.0,0,8,1,1004.5,8,1,1.2,8,ñk,8,1,14.0,8,1,,0,1,0.0,0,8,1,1010.5,8,1,5.0,8,ìåñkìå,8,1,15.8,8,1
2016/11/19 7:00:00,,0,1,0.0,0,8,1,1008.2,8,1,0.4,8,ñkñkìå,8,1,14.1,8,1,,0,1,0,1,8,1,1004.2,8,1,1.5,8,ñk,8,1,14.1,8,1,,0,1,0,1,8,1,1010.0,8,1,3.2,8,ìåñkìå,8,1,16.4,8,1
2016/11/19 8:00:00,,0,1,0,1,8,1,1008.3,8,1,1.3,8,êºñkêº,8,1,14.5,8,1,,0,1,0.0,0,8,1,1004.1,8,1,2.2,8,ñk,8,1,14.4,8,1,,0,1,0.5,0,8,1,1010.3,8,1,4.9,8,ñkìå,8,1,16.1,8,1
2016/11/19 9:00:00,10,8,1,2.0,0,8,1,1007.8,8,1,0.8,8,ñkñkìå,8,1,14.8,8,1,10,8,1,1.0,0,8,1,1004.0,8,1,1.8,8,ñkìå,8,1,14.5,8,1,10,8,1,5.5,0,8,1,1009.7,8,1,2.6,8,ìåñkìå,8,1,16.4,8,1
2016/11/19 10:00:00,,0,1,0.0,0,8,1,1007.1,8,1,1.3,8,ìÏìå,8,1,14.9,8,1,,0,1,0.5,0,8,1,1003.2,8,1,2.2,8,ñkìå,8,1,14.8,8,1,,0,1,0.0,0,8,1,1009.5,8,1,3.7,8,ìåñkìå,8,1,16.8,8,1
2016/11/19 11:00:00,,0,1,0,1,8,1,1006.4,8,1,1.1,8,ñkìå,8,1,16.1,8,1,,0,1,0,1,8,1,1003.0,8,1,1.9,8,ñk,8,1,15.7,8,1,,0,1,0,1,8,1,1009.0,8,1,3.7,8,ìåñkìå,8,1,16.9,8,1
2016/11/19 12:00:00,,0,1,0,1,8,1,1005.9,8,1,0.8,8,êºìÏêº,8,1,17.1,8,1,10,8,1,0.0,0,8,1,1002.3,8,1,0.9,8,ñkñkêº,8,1,16.2,8,1,,0,1,0.0,0,8,1,1008.3,8,1,1.6,8,ìå,8,1,17.3,8,1
2016/11/19 13:00:00,,0,1,0,1,8,1,1005.3,8,1,0.8,8,ìÏêº,8,1,17.7,8,1,,0,1,0,1,8,1,1001.9,8,1,0.9,8,ñk,8,1,17.2,8,1,,0,1,0.0,0,8,1,1008.0,8,1,2.0,8,ìÏìå,8,1,17.2,8,1
2016/11/19 14:00:00,,0,1,0,1,8,1,1005.0,8,1,2.2,8,ìÏìÏêº,8,1,18.1,8,1,,0,1,0,1,8,1,1001.8,8,1,1.6,8,ìÏìÏêº,8,1,17.6,8,1,,0,1,0.0,0,8,1,1007.9,8,1,2.2,8,ìÏ,8,1,17.5,8,1
2016/11/19 15:00:00,10-,8,1,0,1,8,1,1005.3,8,1,2.1,8,ìÏ,8,1,17.9,8,1,10,8,1,0,1,8,1,1002.0,8,1,2.2,8,ìÏìÏêº,8,1,18.2,8,1,10,8,1,0,1,8,1,1008.2,8,1,1.2,8,ìåñkìå,8,1,17.8,8,1
2016/11/19 16:00:00,,0,1,0,1,8,1,1006.0,8,1,1.1,8,ìÏ,8,1,17.9,8,1,,0,1,0,1,8,1,1002.6,8,1,2.3,8,ìÏìÏêº,8,1,18.6,8,1,,0,1,0,1,8,1,1008.8,8,1,0.7,8,ìÏìå,8,1,18.1,8,1
2016/11/19 17:00:00,,0,1,0,1,8,1,1006.5,8,1,1.2,8,ìÏìÏêº,8,1,17.6,8,1,,0,1,0,1,8,1,1003.0,8,1,0.8,8,êºìÏêº,8,1,19.0,8,1,,0,1,0,1,8,1,1009.1,8,1,1.5,8,ìÏêº,8,1,18.3,8,1
2016/11/19 18:00:00,,0,1,0,1,8,1,1007.1,8,1,0.3,8,ñkìå,8,1,17.5,8,1,10-,8,1,0,1,8,1,1003.6,8,1,1.4,8,ìÏìÏêº,8,1,19.0,8,1,,0,1,0,1,8,1,1009.7,8,1,2.3,8,ìÏêº,8,1,18.8,8,1
2016/11/19 19:00:00,,0,1,0,1,8,1,1007.8,8,1,1.0,8,ñkñkìå,8,1,17.0,8,1,,0,1,0,1,8,1,1004.5,8,1,1.1,8,êºìÏêº,8,1,18.5,8,1,,0,1,0,1,8,1,1010.3,8,1,2.2,8,êºìÏêº,8,1,18.5,8,1
2016/11/19 20:00:00,,0,1,0,1,8,1,1008.3,8,1,1.7,8,ñkñkìå,8,1,16.5,8,1,,0,1,0,1,8,1,1005.0,8,1,0.7,8,ìÏìÏêº,8,1,17.9,8,1,,0,1,0,1,8,1,1011.0,8,1,1.2,8,êºìÏêº,8,1,18.0,8,1
2016/11/19 21:00:00,4,8,1,0,1,8,1,1008.9,8,1,0.5,8,ìåìÏìå,8,1,15.6,8,1,8,8,1,0,1,8,1,1005.2,8,1,1.0,8,ìÏ,8,1,17.5,8,1,10-,8,1,0,1,8,1,1011.3,8,1,1.8,8,ìÏìÏêº,8,1,17.7,8,1
2016/11/19 22:00:00,,0,1,0,1,8,1,1009.1,8,1,0.8,8,ñkìå,8,1,15.3,8,1,,0,1,0,1,8,1,1005.6,8,1,0.8,8,ñk,8,1,16.8,8,1,,0,1,0,1,8,1,1011.7,8,1,0.4,8,ñkñkêº,8,1,17.5,8,1
2016/11/19 23:00:00,,0,1,0,1,8,1,1008.9,8,1,1.2,8,ñk,8,1,15.2,8,1,,0,1,0,1,8,1,1005.2,8,1,2.0,8,ìÏìÏêº,8,1,17.9,8,1,,0,1,0,1,8,1,1011.4,8,1,2.2,8,ìÏ,8,1,17.7,8,1
2016/11/20 00:00:00,,0,1,0,1,8,1,1009.3,8,1,0.7,8,ìÏìÏêº,8,1,14.5,8,1,,0,1,0,1,8,1,1005.8,8,1,1.4,8,ñk,8,1,17.1,8,1,,0,1,0,1,8,1,1011.9,8,1,0.6,8,ìåñkìå,8,1,17.2,8,1
2016/11/20 1:00:00,,0,1,0,1,8,1,1009.4,8,1,0.6,8,êº,8,1,14.4,8,1,,0,1,0,1,8,1,1006.0,8,1,0.4,8,ñkìå,8,1,16.2,8,1,,0,1,0,1,8,1,1011.9,8,1,0.9,8,ìÏìÏêº,8,1,16.9,8,1
2016/11/20 2:00:00,,0,1,0,1,8,1,1009.4,8,1,1.2,8,ñk,8,1,14.4,8,1,,0,1,0,1,8,1,1005.8,8,1,0.5,8,ìå,8,1,15.9,8,1,,0,1,0,1,8,1,1011.9,8,1,1.4,8,ìÏêº,8,1,17.0,8,1
2016/11/20 3:00:00,4,8,1,0,1,8,1,1009.7,8,1,0.8,8,ñkìå,8,1,14.6,8,1,9,8,1,0,1,8,1,1006.3,8,1,1.0,8,ñkñkìå,8,1,15.7,8,1,8,8,1,0,1,8,1,1012.1,8,1,0.5,8,ìÏìå,8,1,16.8,8,1
2016/11/20 4:00:00,,0,1,0,1,8,1,1009.9,8,1,0.6,8,êº,8,1,14.1,8,1,,0,1,0,1,8,1,1006.3,8,1,1.0,8,ñk,8,1,14.8,8,1,,0,1,0,1,8,1,1012.3,8,1,2.3,8,êº,8,1,18.1,8,1
2016/11/20 5:00:00,,0,1,0,1,8,1,1009.7,8,1,1.1,8,ñk,8,1,13.7,8,1,,0,1,0,1,8,1,1006.4,8,1,0.7,8,ñk,8,1,14.8,8,1,,0,1,0,1,8,1,1012.4,8,1,2.0,8,ìåñkìå,8,1,16.5,8,1
2016/11/20 6:00:00,,0,1,0,1,8,1,1010.6,8,1,0.8,8,ìå,8,1,13.8,8,1,9,8,1,0,1,8,1,1007.0,8,1,0.9,8,ìÏêº,8,1,16.0,8,1,,0,1,0,1,8,1,1013.0,8,1,1.0,8,ñk,8,1,16.4,8,1
2016/11/20 7:00:00,,0,1,0,1,8,1,1010.7,8,1,0.5,8,ñkñkêº,8,1,13.5,8,1,,0,1,0,1,8,1,1007.1,8,1,0.7,8,ñk,8,1,15.0,8,1,,0,1,0,1,8,1,1013.2,8,1,2.2,8,ìåñkìå,8,1,16.4,8,1
2016/11/20 8:00:00,,0,1,0,1,8,1,1010.9,8,1,0.7,8,ñkñkìå,8,1,14.7,8,1,,0,1,0,1,8,1,1007.2,8,1,1.3,8,ñkñkìå,8,1,15.7,8,1,,0,1,0,1,8,1,1013.3,8,1,1.4,8,ñk,8,1,17.3,8,1
2016/11/20 9:00:00,10-,8,1,0,1,8,1,1011.7,8,1,0.7,8,ñkìå,8,1,16.1,8,1,10-,8,1,0,1,8,1,1008.0,8,1,0.4,8,êº,8,1,17.5,8,1,10-,8,1,0,1,8,1,1014.3,8,1,1.4,8,êºìÏêº,8,1,17.9,8,1
2016/11/20 10:00:00,,0,1,0,1,8,1,1011.9,8,1,0.8,8,ñkêº,8,1,17.3,8,1,,0,1,0.0,0,8,1,1008.2,8,1,1.0,8,ñkñkìå,8,1,18.3,8,1,,0,1,0.0,0,8,1,1014.2,8,1,1.7,8,êºñkêº,8,1,19.5,8,1
2016/11/20 11:00:00,,0,1,0,1,8,1,1011.2,8,1,0.3,8,êºñkêº,8,1,18.1,8,1,,0,1,0.0,0,8,1,1007.4,8,1,1.1,8,ìåñkìå,8,1,19.3,8,1,,0,1,0,1,8,1,1013.5,8,1,3.6,8,êºìÏêº,8,1,21.0,8,1
2016/11/20 12:00:00,,0,1,0,1,8,1,1010.4,8,1,0.7,8,êº,8,1,19.9,8,1,10,8,1,0.0,0,8,1,1007.2,8,1,0.9,8,ñkêº,8,1,19.5,8,1,,0,1,0,1,8,1,1013.1,8,1,3.8,8,êºìÏêº,8,1,20.9,8,1
2016/11/20 13:00:00,,0,1,0,1,8,1,1010.3,8,1,1.2,8,ñk,8,1,20.1,8,1,,0,1,0.0,0,8,1,1006.7,8,1,2.0,8,êºñkêº,8,1,20.0,8,1,,0,1,0.0,0,8,1,1012.6,8,1,3.2,8,êºìÏêº,8,1,21.2,8,1
2016/11/20 14:00:00,,0,1,0,1,8,1,1010.2,8,1,2.6,8,ñk,8,1,20.6,8,1,,0,1,0,1,8,1,1006.7,8,1,1.0,8,ñk,8,1,20.0,8,1,,0,1,0,1,8,1,1012.7,8,1,3.2,8,ìÏìÏêº,8,1,20.8,8,1
2016/11/20 15:00:00,10-,8,1,0,1,8,1,1010.5,8,1,3.4,8,ñk,8,1,19.9,8,1,10,8,1,0,1,8,1,1006.9,8,1,2.2,8,ñkìå,8,1,19.3,8,1,10-,8,1,0.0,0,8,1,1012.8,8,1,1.8,8,êº,8,1,20.6,8,1
2016/11/20 16:00:00,,0,1,0,1,8,1,1010.7,8,1,1.6,8,ñkñkêº,8,1,19.5,8,1,,0,1,0.0,0,8,1,1007.4,8,1,0.8,8,ñk,8,1,19.3,8,1,,0,1,0,1,8,1,1013.6,8,1,1.5,8,ìåñkìå,8,1,20.2,8,1
2016/11/20 17:00:00,,0,1,0,1,8,1,1011.4,8,1,1.5,8,ñk,8,1,19.0,8,1,,0,1,0,1,8,1,1007.8,8,1,0.7,8,êº,8,1,18.5,8,1,,0,1,0,1,8,1,1014.1,8,1,1.6,8,ìÏìÏìå,8,1,20.0,8,1
2016/11/20 18:00:00,,0,1,0,1,8,1,1012.6,8,1,1.3,8,êºñkêº,8,1,18.2,8,1,10-,8,1,0,1,8,1,1009.2,8,1,1.5,8,ñkñkìå,8,1,19.0,8,1,,0,1,0,1,8,1,1015.2,8,1,2.5,8,êºñkêº,8,1,19.7,8,1
2016/11/20 19:00:00,,0,1,0,1,8,1,1013.2,8,1,2.6,8,ñk,8,1,18.0,8,1,,0,1,0,1,8,1,1009.5,8,1,1.8,8,ñk,8,1,18.9,8,1,,0,1,0,1,8,1,1015.4,8,1,2.9,8,ñkñkêº,8,1,19.2,8,1
2016/11/20 20:00:00,,0,1,0,1,8,1,1013.6,8,1,2.5,8,ñkêº,8,1,17.7,8,1,,0,1,0,1,8,1,1010.1,8,1,2.7,8,ñkñkìå,8,1,17.8,8,1,,0,1,0,1,8,1,1015.9,8,1,4.3,8,ñkñkìå,8,1,18.8,8,1
2016/11/20 21:00:00,10-,8,1,0,1,8,1,1013.7,8,1,1.9,8,ñkêº,8,1,16.8,8,1,10-,8,1,0,1,8,1,1010.1,8,1,3.0,8,ñkñkìå,8,1,17.7,8,1,10-,8,1,0,1,8,1,1015.9,8,1,3.5,8,ìå,8,1,18.4,8,1
2016/11/20 22:00:00,,0,1,0,1,8,1,1014.0,8,1,1.1,8,ñk,8,1,16.3,8,1,,0,1,0,1,8,1,1010.5,8,1,1.7,8,ìåñkìå,8,1,16.8,8,1,,0,1,0,1,8,1,1016.4,8,1,4.6,8,ìåñkìå,8,1,18.0,8,1
2016/11/20 23:00:00,,0,1,0,1,8,1,1014.3,8,1,1.6,8,ñkñkêº,8,1,15.5,8,1,,0,1,0,1,8,1,1010.7,8,1,1.2,8,ñkìå,8,1,16.0,8,1,,0,1,0,1,8,1,1016.7,8,1,5.2,8,ìå,8,1,16.9,8,1
2016/11/21 00:00:00,,0,1,0,1,8,1,1014.0,8,1,1.1,8,êºñkêº,8,1,14.7,8,1,,0,1,0,1,8,1,1010.6,8,1,1.0,8,ñk,8,1,15.2,8,1,,0,1,0,1,8,1,1016.5,8,1,3.5,8,ñkñkìå,8,1,16.2,8,1
2016/11/21 1:00:00,,0,1,0,1,8,1,1013.8,8,1,0.9,8,ñkìå,8,1,14.3,8,1,,0,1,0,1,8,1,1010.2,8,1,2.0,8,ñkñkìå,8,1,15.5,8,1,,0,1,0,1,8,1,1016.3,8,1,4.2,8,ìåñkìå,8,1,15.9,8,1
2016/11/21 2:00:00,,0,1,0,1,8,1,1014.1,8,1,1.4,8,ñkñkìå,8,1,13.6,8,1,,0,1,0,1,8,1,1010.4,8,1,1.7,8,ñkìå,8,1,14.7,8,1,,0,1,0,1,8,1,1016.5,8,1,0.7,8,ìåñkìå,8,1,15.5,8,1
2016/11/21 3:00:00,10-,8,1,0,1,8,1,1014.0,8,1,1.0,8,ñk,8,1,13.4,8,1,9,8,1,0,1,8,1,1010.3,8,1,1.8,8,ñk,8,1,14.8,8,1,10-,8,1,0,1,8,1,1016.2,8,1,1.3,8,ñk,8,1,15.3,8,1
2016/11/21 4:00:00,,0,1,0,1,8,1,1013.7,8,1,1.5,8,ñkìå,8,1,12.9,8,1,,0,1,0,1,8,1,1009.8,8,1,2.7,8,ñk,8,1,14.7,8,1,,0,1,0,1,8,1,1015.9,8,1,1.5,8,ñkìå,8,1,15.1,8,1
2016/11/21 5:00:00,,0,1,0,1,8,1,1013.9,8,1,1.2,8,ìå,8,1,12.5,8,1,,0,1,0,1,8,1,1010.0,8,1,2.1,8,ñkñkìå,8,1,14.3,8,1,,0,1,0,1,8,1,1015.7,8,1,1.1,8,ìÏìÏêº,8,1,15.0,8,1
2016/11/21 6:00:00,,0,1,0,1,8,1,1013.7,8,1,1.4,8,ñk,8,1,12.4,8,1,10-,8,1,0,1,8,1,1009.8,8,1,2.1,8,ñkñkìå,8,1,14.0,8,1,,0,1,0,1,8,1,1015.8,8,1,2.4,8,êºìÏêº,8,1,15.4,8,1
2016/11/21 7:00:00,,0,1,0,1,8,1,1014.4,8,1,0.6,8,êº,8,1,12.3,8,1,,0,1,0,1,8,1,1010.4,8,1,3.6,8,ñkñkìå,8,1,14.6,8,1,,0,1,0,1,8,1,1016.6,8,1,3.3,8,ìåñkìå,8,1,15.2,8,1
2016/11/21 8:00:00,,0,1,0,1,8,1,1014.9,8,1,1.0,8,ñkñkêº,8,1,12.9,8,1,,0,1,0,1,8,1,1010.9,8,1,3.3,8,ñkñkìå,8,1,14.4,8,1,,0,1,0,1,8,1,1016.7,8,1,4.5,8,ìåñkìå,8,1,15.0,8,1
2016/11/21 9:00:00,10-,8,1,0,1,8,1,1014.6,8,1,1.4,8,ñkñkìå,8,1,13.9,8,1,10,8,1,0,1,8,1,1010.3,8,1,3.9,8,ñkñkìå,8,1,14.6,8,1,10-,8,1,0,1,8,1,1016.1,8,1,3.0,8,ñkìå,8,1,15.5,8,1
2016/11/21 10:00:00,,0,1,0,1,8,1,1014.4,8,1,0.6,8,ñkñkìå,8,1,14.6,8,1,,0,1,0,1,8,1,1010.0,8,1,4.2,8,ñkñkìå,8,1,14.9,8,1,,0,1,0,1,8,1,1015.8,8,1,6.0,8,ìåñkìå,8,1,17.4,8,1
2016/11/21 11:00:00,,0,1,0,1,8,1,1013.1,8,1,0.4,8,ñk,8,1,15.7,8,1,,0,1,0,1,8,1,1009.0,8,1,4.1,8,ñkñkìå,8,1,15.4,8,1,,0,1,0,1,8,1,1015.0,8,1,5.7,8,ìåñkìå,8,1,17.8,8,1
2016/11/21 12:00:00,,0,1,0,1,8,1,1011.9,8,1,0.6,8,ìÏìÏìå,8,1,16.4,8,1,10,8,1,0,1,8,1,1007.5,8,1,2.9,8,ñkñkìå,8,1,16.1,8,1,,0,1,0,1,8,1,1013.6,8,1,7.0,8,ìåñkìå,8,1,17.9,8,1
2016/11/21 13:00:00,,0,1,0,1,8,1,1010.8,8,1,1.2,8,ìåñkìå,8,1,17.7,8,1,,0,1,0,1,8,1,1006.5,8,1,3.2,8,ñkñkìå,8,1,16.7,8,1,,0,1,0,1,8,1,1012.2,8,1,7.2,8,ìåñkìå,8,1,18.0,8,1
2016/11/21 14:00:00,,0,1,0,1,8,1,1009.8,8,1,2.1,8,ìåñkìå,8,1,18.1,8,1,,0,1,0,1,8,1,1005.8,8,1,2.9,8,ñkñkìå,8,1,16.7,8,1,,0,1,0,1,8,1,1012.1,8,1,4.4,8,ìåñkìå,8,1,18.2,8,1
2016/11/21 15:00:00,10,8,1,0,1,8,1,1009.4,8,1,2.2,8,ìåñkìå,8,1,17.8,8,1,10,8,1,0.0,0,8,1,1005.1,8,1,2.9,8,ñkñkìå,8,1,17.1,8,1,10,8,1,0,1,8,1,1011.4,8,1,4.8,8,ìåñkìå,8,1,18.1,8,1
2016/11/21 16:00:00,,0,1,0,1,8,1,1009.1,8,1,1.2,8,ñkñkìå,8,1,17.8,8,1,,0,1,0.0,0,8,1,1004.9,8,1,3.1,8,ñkñkìå,8,1,17.2,8,1,,0,1,0,1,8,1,1010.9,8,1,5.7,8,ìåñkìå,8,1,18.1,8,1
2016/11/21 17:00:00,,0,1,0,1,8,1,1008.8,8,1,2.1,8,ìåñkìå,8,1,17.8,8,1,,0,1,0,1,8,1,1005.0,8,1,2.5,8,ñkñkìå,8,1,17.1,8,1,,0,1,0,1,8,1,1011.1,8,1,4.3,8,ìåñkìå,8,1,18.1,8,1
2016/11/21 18:00:00,,0,1,0.0,0,8,1,1009.2,8,1,1.5,8,ñk,8,1,17.6,8,1,10,8,1,0.0,0,8,1,1005.4,8,1,1.9,8,ñkñkìå,8,1,16.9,8,1,,0,1,0.0,0,8,1,1011.5,8,1,4.9,8,ìåñkìå,8,1,18.1,8,1
2016/11/21 19:00:00,,0,1,0.0,0,8,1,1009.4,8,1,1.9,8,ñk,8,1,17.3,8,1,,0,1,0.0,0,8,1,1005.7,8,1,1.1,8,ìÏìÏêº,8,1,16.2,8,1,,0,1,0.0,0,8,1,1011.9,8,1,2.4,8,ìåìÏìå,8,1,18.1,8,1
2016/11/21 20:00:00,,0,1,0,1,8,1,1009.1,8,1,1.5,8,ñkñkìå,8,1,17.1,8,1,,0,1,0.0,0,8,1,1005.3,8,1,1.0,8,ìå,8,1,15.6,8,1,,0,1,0,1,8,1,1011.1,8,1,3.1,8,ìåìÏìå,8,1,18.0,8,1
2016/11/21 21:00:00,10,8,1,0.0,0,8,1,1008.4,8,1,1.6,8,ñk,8,1,17.1,8,1,10,8,1,0.0,0,8,1,1004.6,8,1,0.3,8,ñkêº,8,1,15.9,8,1,10,8,1,0.0,0,8,1,1010.9,8,1,4.0,8,ìåñkìå,8,1,17.6,8,1
2016/11/21 22:00:00,,0,1,0.0,0,8,1,1008.1,8,1,1.3,8,ñkìå,8,1,16.8,8,1,,0,1,0.0,0,8,1,1004.4,8,1,1.6,8,ñkñkìå,8,1,16.2,8,1,,0,1,0,1,8,1,1010.6,8,1,1.6,8,ìåñkìå,8,1,17.5,8,1
2016/11/21 23:00:00,,0,1,0,1,8,1,1007.7,8,1,0.8,8,ñk,8,1,16.7,8,1,,0,1,0.0,0,8,1,1003.7,8,1,2.5,8,ñk,8,1,16.3,8,1,,0,1,0,1,8,1,1009.9,8,1,1.6,8,ìå,8,1,17.5,8,1
2016/11/22 00:00:00,,0,1,0.0,0,8,1,1007.0,8,1,1.6,8,ìåñkìå,8,1,17.0,8,1,,0,1,0.0,0,8,1,1003.4,8,1,1.9,8,ñkñkìå,8,1,16.3,8,1,,0,1,0.0,0,8,1,1009.8,8,1,1.0,8,êº,8,1,17.2,8,1
2016/11/22 1:00:00,,0,1,0.5,0,8,1,1007.0,8,1,1.4,8,ñk,8,1,16.7,8,1,,0,1,0.5,0,8,1,1003.0,8,1,2.1,8,ñkìå,8,1,16.1,8,1,,0,1,0.0,0,8,1,1009.2,8,1,1.9,8,êºñkêº,8,1,17.9,8,1
2016/11/22 2:00:00,,0,1,0.5,0,8,1,1005.8,8,1,1.5,8,ñkìå,8,1,16.1,8,1,,0,1,0.0,0,8,1,1002.2,8,1,1.7,8,ìå,8,1,15.6,8,1,,0,1,0.0,0,8,1,1008.3,8,1,0.4,8,êº,8,1,17.1,8,1
2016/11/22 3:00:00,10,8,1,0.0,0,8,1,1005.6,8,1,1.4,8,êº,8,1,16.0,8,1,10,8,1,0.0,0,8,1,1002.0,8,1,1.1,8,ñkìå,8,1,15.7,8,1,8,8,1,0,1,8,1,1008.0,8,1,1.1,8,ìåìÏìå,8,1,16.9,8,1
2016/11/22 4:00:00,,0,1,0,1,8,1,1005.8,8,1,0.7,8,ìÏêº,8,1,15.9,8,1,,0,1,0,1,8,1,1002.4,8,1,0.5,8,ìÏìÏêº,8,1,15.7,8,1,,0,1,0,1,8,1,1008.5,8,1,1.5,8,êºìÏêº,8,1,17.5,8,1
2016/11/22 5:00:00,,0,1,1.0,0,8,1,1005.8,8,1,1.2,8,ìÏêº,8,1,15.8,8,1,,0,1,0,1,8,1,1002.0,8,1,1.5,8,ìåìÏìå,8,1,15.8,8,1,,0,1,0.0,0,8,1,1008.2,8,1,3.2,8,êºñkêº,8,1,17.1,8,1
2016/11/22 6:00:00,,0,1,0,1,8,1,1006.2,8,1,2.2,8,ñkêº,8,1,16.3,8,1,10-,8,1,0,1,8,1,1002.8,8,1,1.2,8,ìÏìå,8,1,16.3,8,1,,0,1,0,1,8,1,1008.7,8,1,2.1,8,ìå,8,1,17.6,8,1
2016/11/22 7:00:00,,0,1,0,1,8,1,1006.9,8,1,2.2,8,ñkêº,8,1,15.8,8,1,,0,1,0,1,8,1,1003.5,8,1,0.9,8,ìÏ,8,1,15.9,8,1,,0,1,0,1,8,1,1009.3,8,1,1.5,8,ìÏêº,8,1,16.5,8,1
